id,saker_id,emne_id
85542,33022,36
85543,33022,39
85544,33022,45
85545,33022,86
85546,33022,135
85547,33022,158
85548,33022,159
85549,33022,160
85550,33022,163
85551,33022,173
85552,33022,183
85553,33022,184
85554,33022,187
85246,33025,11
85247,33025,141
85248,33025,163
85249,33025,173
85250,33029,2
85251,33029,155
85252,33029,163
85253,33029,173
85254,33029,179
85379,33030,4
85380,33030,75
85381,33030,163
85382,33030,165
85383,33030,166
85384,33030,190
85393,33031,163
85394,33031,166
85395,33031,168
85396,33031,200
86132,33034,18
86133,33034,22
86134,33034,114
86135,33034,139
86136,33034,163
86137,33034,167
86138,33034,168
86139,33034,172
86140,33034,173
86141,33034,174
86142,33034,180
86143,33034,184
85397,33036,143
85398,33036,146
85399,33036,163
85400,33036,166
86074,33037,23
86075,33037,139
85267,33038,113
85268,33038,114
85269,33038,184
85270,33038,220
86529,33039,57
86530,33039,58
86531,33039,80
86532,33039,112
86533,33039,185
86534,33039,187
85446,33052,8
85447,33052,22
85448,33052,163
85259,33053,11
85260,33053,17
85265,33059,2
85266,33059,189
85326,33076,4
85327,33076,23
85328,33076,71
85329,33076,112
85330,33076,139
86197,33116,10
86198,33116,18
86199,33116,184
86200,33116,186
85716,33117,10
85717,33117,61
85718,33117,64
85719,33117,186
85720,33118,10
85721,33118,61
85722,33118,186
86619,33124,4
86620,33124,10
86621,33124,21
86622,33124,57
86623,33124,58
86624,33124,80
86625,33124,81
86626,33124,134
86627,33124,135
86628,33124,139
86629,33124,184
86630,33124,185
86631,33124,186
86632,33124,187
86633,33124,190
86634,33124,191
86635,33124,192
85191,33139,29
85192,33139,42
85193,33139,51
85194,33139,113
85195,33139,119
85196,33139,151
85197,33139,155
85198,33139,185
85199,33139,187
85331,33140,29
85332,33140,53
85333,33140,151
85334,33140,187
85335,33141,2
85336,33141,11
85337,33141,29
85338,33141,151
85339,33141,179
85340,33141,181
86008,33159,6
86009,33159,10
86010,33159,18
86011,33159,24
86012,33159,39
86013,33159,40
86014,33159,41
86015,33159,42
86016,33159,43
86017,33159,45
86018,33159,49
86019,33159,51
86020,33159,61
86021,33159,65
86022,33159,67
86023,33159,68
86024,33159,98
86025,33159,113
86026,33159,121
86027,33159,122
86028,33159,124
86029,33159,125
86030,33159,127
86031,33159,142
86032,33159,148
86033,33159,155
86034,33159,184
86035,33159,185
86036,33159,186
86037,33159,187
85723,33160,2
85724,33160,5
85725,33160,6
85726,33160,10
85727,33160,11
85728,33160,17
85729,33160,18
85730,33160,22
85731,33160,25
85732,33160,30
85733,33160,37
85734,33160,38
85735,33160,39
85736,33160,42
85737,33160,44
85738,33160,46
85739,33160,51
85740,33160,94
85741,33160,113
85742,33160,114
85743,33160,121
85744,33160,132
85745,33160,134
85746,33160,135
85747,33160,136
85748,33160,138
85749,33160,151
85750,33160,155
85751,33160,157
85752,33160,163
85753,33160,167
85754,33160,179
85755,33160,184
85756,33160,185
85757,33160,186
85758,33160,187
85759,33160,220
86302,33161,8
86303,33161,11
86304,33161,20
86305,33161,22
86306,33161,45
86307,33161,46
86308,33161,51
86309,33161,69
86310,33161,83
86311,33161,92
86312,33161,111
86313,33161,113
86314,33161,114
86315,33161,115
86316,33161,119
86317,33161,131
86318,33161,132
86319,33161,133
86320,33161,139
86321,33161,143
86322,33161,145
86323,33161,155
86324,33161,163
86325,33161,185
86326,33161,187
86327,33161,196
86519,33169,26
86520,33169,151
86521,33169,163
86522,33169,173
86523,33169,203
86419,33171,163
86420,33171,168
86044,33172,40
86045,33172,42
85596,33173,8
85597,33173,45
85598,33173,92
85700,33175,18
85701,33175,38
85702,33175,39
85703,33175,86
85704,33175,134
85705,33175,135
85706,33175,138
85707,33175,184
85708,33175,187
85709,33175,220
85601,33176,6
85602,33176,68
85603,33176,70
85604,33176,81
85605,33176,127
85606,33176,142
85607,33176,187
85473,33177,21
85474,33177,22
85475,33177,23
85476,33177,45
85477,33177,51
85478,33177,86
85479,33177,139
85480,33177,140
85481,33177,155
85482,33177,163
85483,33177,175
85484,33177,187
85710,33178,44
85711,33178,51
85712,33178,86
85713,33178,155
85714,33178,157
85715,33178,187
85318,33189,32
85319,33189,183
85320,33189,212
85599,33192,1
85600,33192,105
86269,33193,21
86270,33193,139
86271,33193,143
86046,33194,2
86047,33194,163
86048,33194,173
86049,33194,179
86421,33209,6
86422,33209,18
86423,33209,22
86424,33209,25
86425,33209,51
86426,33209,99
86427,33209,113
86428,33209,114
86429,33209,139
86430,33209,151
86431,33209,155
86432,33209,163
86433,33209,168
86434,33209,172
86435,33209,173
86436,33209,174
86437,33209,175
86438,33209,180
86439,33209,182
86440,33209,184
86441,33209,185
86442,33209,187
86495,33211,11
86496,33211,12
86497,33211,15
86498,33211,16
86499,33211,19
86500,33211,41
86501,33211,46
86502,33211,51
86503,33211,139
86504,33211,140
86505,33211,141
86506,33211,155
86507,33211,163
86508,33211,165
86509,33211,181
86510,33211,185
86511,33211,187
86512,33211,198
86513,33212,29
86514,33212,151
86515,33212,153
86516,33212,185
86517,33212,187
86518,33212,203
86272,33225,2
86273,33225,3
86274,33225,11
86275,33225,15
86276,33225,21
86277,33225,47
86278,33225,51
86279,33225,106
86280,33225,107
86281,33225,109
86282,33225,111
86283,33225,139
86284,33225,143
86285,33225,146
86286,33225,147
86287,33225,155
86288,33225,163
86289,33225,173
86290,33225,179
86291,33225,185
86292,33225,187
86293,33225,189
86165,33233,46
86166,33233,82
86167,33233,163
86168,33233,172
86169,33233,187
86170,33236,4
86171,33236,5
86172,33236,7
86173,33236,10
86174,33236,40
86175,33236,41
86176,33236,44
86177,33236,45
86178,33236,49
86179,33236,51
86180,33236,61
86181,33236,66
86182,33236,74
86183,33236,94
86184,33236,95
86185,33236,155
86186,33236,185
86187,33236,186
86188,33236,187
86189,33236,205
86190,33236,211
85874,33241,11
85875,33241,141
85467,33242,2
85468,33242,189
86298,33245,5
86299,33245,11
86300,33245,12
86301,33245,95
86144,33265,10
86145,33265,22
86146,33265,41
86147,33265,45
86148,33265,49
86149,33265,51
86150,33265,61
86151,33265,62
86152,33265,63
86153,33265,64
86154,33265,65
86155,33265,66
86156,33265,135
86157,33265,155
86158,33265,163
86159,33265,184
86160,33265,185
86161,33265,186
86162,33265,187
86163,33265,188
86164,33265,211
86456,33267,11
86457,33267,15
86458,33267,51
86459,33267,59
86460,33267,60
86461,33267,155
86462,33267,163
86463,33267,169
86464,33267,177
86465,33267,181
86466,33267,185
86467,33267,187
85876,33268,4
85877,33268,11
85878,33268,32
85879,33268,36
85880,33268,45
85881,33268,51
85882,33268,53
85883,33268,74
85884,33268,81
85885,33268,82
85886,33268,86
85887,33268,87
85888,33268,88
85889,33268,134
85890,33268,135
85891,33268,155
85892,33268,163
85893,33268,173
85894,33268,184
85895,33268,185
85896,33268,187
86058,33271,4
86059,33271,6
86060,33271,21
86061,33271,23
86062,33271,45
86063,33271,51
86064,33271,71
86065,33271,74
86066,33271,75
86067,33271,121
86068,33271,139
86069,33271,155
86070,33271,163
86071,33271,175
86072,33271,185
86073,33271,187
85897,33280,1
85898,33280,5
85899,33280,8
85900,33280,24
85901,33280,31
85902,33280,32
85903,33280,33
85904,33280,34
85905,33280,35
85906,33280,36
85907,33280,42
85908,33280,45
85909,33280,49
85910,33280,51
85911,33280,86
85912,33280,105
85913,33280,113
85914,33280,155
85915,33280,158
85916,33280,159
85917,33280,160
85918,33280,183
85919,33280,185
85920,33280,187
85921,33280,212
86052,33298,88
86053,33298,187
86054,33299,6
86055,33299,126
86056,33300,26
86057,33300,151
85438,33304,163
85439,33304,173
85440,33304,187
85441,33304,192
85456,33305,21
85457,33305,139
85458,33305,185
85459,33305,187
85460,33305,191
85461,33306,143
85462,33306,146
85235,33321,11
85236,33321,14
85237,33321,22
85238,33321,163
85463,33326,10
85464,33326,186
85465,33327,10
85466,33327,186
85622,33328,18
85623,33328,184
85624,33329,11
85625,33329,12
85469,33349,28
85470,33349,151
85471,33351,6
85472,33351,126
85273,33362,87
85274,33362,187
85159,33385,52
85160,33385,83
85161,33385,155
85162,33385,184
85163,33385,187
85391,33405,22
85392,33405,163
85130,33407,11
85131,33407,141
85132,33407,151
85133,33407,153
85451,33429,25
85452,33429,42
85453,33429,51
85454,33429,151
85455,33429,155
85449,33441,163
85450,33441,180
85182,33459,10
85183,33459,82
85184,33459,187
85185,33459,211
85134,33503,29
85135,33503,98
85136,33503,113
85137,33503,151
85138,33504,29
85139,33504,61
85140,33504,63
85141,33504,151
85275,33505,32
85276,33512,4
85277,33512,10
85278,33512,59
85279,33512,60
85280,33512,74
85281,33512,93
85282,33512,186
85050,33519,8
85051,33519,23
85052,33519,92
85053,33519,139
85283,33521,163
85284,33521,173
85285,33521,187
85286,33521,192
85230,33522,2
85231,33522,10
85232,33522,47
85233,33522,107
85234,33522,211
85376,33523,2
85377,33523,111
85378,33523,189
85164,33585,41
85165,33585,61
85166,33585,188
84999,33600,2
85000,33600,83
85001,33600,98
85002,33600,109
85003,33600,113
85004,33600,187
85186,33601,53
85187,33601,58
85188,33601,187
84873,33605,5
84874,33605,7
84875,33605,10
84876,33605,186
84805,33607,18
84806,33607,155
84807,33607,184
84458,33608,5
84459,33608,205
84808,33609,18
84809,33609,61
84810,33609,163
84811,33609,173
84812,33609,184
84813,33609,188
84799,33611,4
84800,33611,5
84801,33611,45
84802,33611,74
84803,33611,190
84804,33611,205
85096,33614,112
85097,33614,113
84502,33615,10
84503,33615,40
84504,33615,43
84868,33616,10
84869,33616,40
84870,33616,61
84871,33616,65
84872,33616,186
84552,33619,16
84553,33619,19
84554,33619,42
84555,33619,45
84556,33619,81
84557,33619,114
84558,33619,138
84559,33619,145
84560,33619,160
84561,33619,174
84562,33619,178
84563,33619,182
84564,33619,185
84565,33619,187
85059,33620,20
85060,33620,50
85061,33620,87
85062,33620,113
85063,33620,187
84685,33621,87
84686,33621,163
84687,33621,173
84688,33621,187
84689,33623,57
84690,33623,58
84691,33623,80
84692,33623,81
84693,33623,185
84694,33623,187
84695,33624,10
84696,33624,185
84697,33624,186
84698,33624,187
84699,33625,87
84700,33625,88
84701,33625,187
84566,33626,185
84567,33626,187
84323,33628,8
84324,33628,22
84325,33628,163
85157,33629,44
85158,33629,155
84672,33630,5
84673,33630,10
84674,33630,44
84675,33630,94
84676,33630,95
84677,33630,155
84678,33630,186
84946,33631,83
84947,33631,98
84948,33631,113
84949,33631,187
84372,33632,10
84373,33632,186
84679,33635,59
84680,33635,60
84681,33636,11
84682,33636,59
84683,33636,193
84684,33636,198
84798,33638,59
84588,33639,10
84589,33639,61
84590,33639,64
84591,33639,186
85108,33640,10
85109,33640,211
84856,33643,45
84857,33643,61
84858,33643,65
84339,33644,45
84340,33644,61
84140,33647,10
84141,33647,41
84142,33647,45
84143,33647,48
84144,33647,49
84145,33647,61
84146,33647,64
84887,33649,11
84888,33649,12
84889,33651,163
84890,33651,173
84891,33651,187
84892,33651,192
84433,33652,11
84434,33652,153
84893,33653,11
84894,33653,14
84895,33653,22
84896,33653,163
84897,33653,168
84717,33654,11
84718,33654,12
84719,33654,14
84240,33657,11
84241,33657,14
84242,33657,16
84243,33657,19
84244,33657,40
84245,33657,43
84654,33658,134
84655,33658,135
84656,33658,184
84395,33659,38
84396,33659,81
84397,33659,184
84398,33659,187
84341,33661,114
84342,33661,184
84343,33661,220
84997,33662,6
84998,33662,122
84854,33663,1
84855,33663,105
84274,33664,6
84275,33664,68
84276,33664,151
84277,33664,221
85043,33665,32
85044,33665,33
85045,33665,183
84859,33666,31
84860,33666,32
84861,33666,39
84862,33666,62
84863,33666,158
84864,33666,183
84865,33666,184
84866,33667,45
84509,33668,32
84510,33668,35
84511,33668,159
84512,33668,160
84592,33669,46
84593,33669,132
84977,33673,22
84978,33673,45
84979,33673,113
84980,33673,163
84981,33674,11
84982,33674,20
84983,33674,113
84984,33674,163
84985,33674,173
84208,33675,5
84209,33675,143
84210,33675,145
84211,33675,163
84212,33675,173
84203,33676,143
84204,33676,146
84326,33677,20
84327,33677,113
84926,33679,4
84927,33679,75
84928,33680,4
84929,33680,71
84930,33680,163
84931,33680,173
84823,33681,2
84824,33681,3
84825,33681,83
84826,33681,187
84483,33682,2
84484,33682,189
84456,33683,2
84457,33683,189
85177,33686,87
85178,33686,163
85179,33686,173
85180,33686,187
85181,33686,192
84971,33687,8
84972,33687,143
84973,33687,146
84974,33687,163
84975,33687,166
84720,33688,18
84721,33688,163
84722,33688,166
84723,33688,173
84724,33688,184
84725,33689,22
84726,33689,163
84727,33689,166
84728,33689,175
84898,33691,11
84899,33691,14
84900,33691,22
84901,33691,163
84902,33691,166
84903,33691,168
84921,33692,4
84922,33692,71
84923,33692,75
84924,33692,163
84925,33692,173
84707,33693,99
84708,33693,113
84709,33693,163
84710,33693,166
84711,33693,173
84568,33694,45
84569,33694,61
84570,33694,163
84571,33694,166
84572,33694,167
84573,33694,170
84657,33697,18
84658,33697,61
84659,33697,163
84660,33697,173
84661,33697,184
84662,33697,188
84706,33699,163
84932,33700,163
84933,33700,167
84934,33700,170
84712,33701,163
84713,33701,168
84714,33701,174
84715,33702,163
84716,33702,177
84227,33703,22
84228,33703,59
84229,33703,60
84230,33703,93
84231,33703,99
84232,33703,113
84233,33703,163
84234,33703,167
84469,33705,5
84470,33705,18
84471,33705,94
84472,33705,184
85046,33707,4
85047,33707,71
85048,33707,163
85049,33707,171
84986,33708,23
84987,33708,139
85152,33709,10
85153,33709,40
85154,33709,61
85155,33709,66
85156,33709,186
85167,33731,112
85168,33731,113
85090,33732,18
85091,33732,40
85092,33732,184
85093,33733,18
85094,33733,40
85095,33733,184
85104,33738,11
85105,33738,14
85106,33738,40
85107,33738,41
85389,33745,88
85390,33745,187
85387,33754,5
85388,33754,95
84976,33758,46
85403,33766,105
85404,33766,163
85405,33766,167
85064,33774,5
85065,33774,57
85066,33774,94
85067,33774,187
85068,33774,192
84795,33775,59
85169,33796,10
85170,33796,48
85171,33796,61
85172,33796,64
85074,33797,2
85075,33797,21
85076,33797,47
85077,33797,139
85078,33797,187
85079,33797,191
85128,33798,40
85129,33798,42
85080,33825,61
85081,33825,63
85082,33825,64
84137,33827,10
84138,33827,48
84139,33827,186
85085,33828,18
85086,33828,155
85087,33828,184
84937,33830,22
84938,33830,154
84939,33830,163
84966,33831,4
84967,33831,21
84968,33831,71
84969,33831,75
84970,33831,139
84885,33842,2
84886,33842,47
85110,33913,8
85069,33933,4
85070,33933,71
85071,33933,83
85072,33933,187
85073,33933,191
85142,33934,5
85143,33934,7
85144,33934,10
85145,33934,186
85031,33935,32
85032,33935,158
85321,33939,46
85322,33939,61
85323,33939,129
85324,33939,133
85325,33939,188
84988,33967,21
84989,33967,113
84990,33967,139
85173,33969,5
85174,33969,7
85175,33969,10
85176,33969,186
85220,33983,40
85221,33983,41
85222,33984,40
85223,33984,41
85224,33985,40
85225,33986,40
85226,33986,41
85227,33987,28
85228,33987,40
85229,33987,151
84935,34007,163
84936,34007,173
84819,34040,2
84820,34040,134
84821,34040,184
84822,34040,189
84665,34041,46
84666,34041,69
84667,34041,97
84668,34041,98
84669,34041,113
84670,34042,52
84671,34042,184
85024,34043,5
85025,34043,7
85026,34043,18
85027,34043,32
85028,34043,184
85083,34053,61
85084,34053,64
84814,34059,52
84815,34059,136
84816,34059,184
84578,34077,61
84579,34077,63
85088,34086,10
85089,34086,186
84574,34087,2
84575,34087,58
84576,34087,179
84577,34087,187
84944,34090,22
84945,34090,163
84962,34105,4
84963,34105,71
84817,34106,2
84818,34106,189
84663,34107,11
84664,34107,17
85033,34116,32
85034,34116,33
85035,34116,49
85036,34116,158
84580,34117,187
84581,34117,191
84991,34118,23
84992,34118,52
84993,34118,139
84994,34118,184
85037,34129,23
85038,34129,37
85039,34129,52
85040,34129,136
85041,34129,139
85042,34129,184
84964,34130,4
84965,34130,71
85211,34133,41
85212,34133,46
85213,34133,61
85214,34133,66
85215,34133,69
85216,34133,98
85217,34133,113
85218,34133,133
85219,34133,188
84867,34136,61
85018,34137,11
85019,34137,25
85020,34137,51
85021,34137,151
85022,34137,155
85023,34137,181
84832,34183,151
84833,34183,153
84796,34227,187
84797,34227,192
84877,34228,5
84878,34228,7
84879,34228,10
84880,34228,186
84582,34229,2
84583,34229,21
84584,34229,106
84585,34229,139
84586,34229,187
84587,34229,191
84940,34230,52
84941,34230,83
84942,34230,184
84943,34230,187
84881,34260,2
84882,34260,163
84883,34260,173
84884,34260,189
85146,34261,5
85147,34261,18
85148,34261,94
85149,34261,163
85150,34261,173
85151,34261,184
84702,34262,10
84703,34262,50
84704,34262,186
84705,34262,187
84995,34263,8
84996,34263,92
84205,34264,11
84206,34264,17
84207,34264,61
84906,34265,11
84907,34265,17
84908,34265,141
84909,34266,11
84910,34266,14
84830,34267,38
84831,34267,184
84617,34268,4
84618,34268,21
84619,34268,112
84620,34268,139
84621,34268,163
84622,34268,175
84623,34268,190
84911,34271,2
84912,34271,47
84913,34271,49
84914,34271,61
84258,34272,163
84259,34272,167
84541,34273,40
84542,34273,187
84543,34273,191
84958,34274,22
84959,34274,151
84960,34274,163
84961,34274,203
84760,34276,163
84761,34276,177
84834,34285,11
84835,34285,17
84836,34285,59
84837,34285,141
84838,34285,151
84839,34285,203
84759,34291,163
84955,34292,163
84956,34292,167
84957,34292,170
84783,34293,5
84784,34293,7
84785,34293,10
84786,34293,95
84787,34293,186
85005,34294,21
85006,34294,139
84431,34302,187
84432,34302,192
84609,34305,25
84610,34305,151
84611,34314,29
84612,34314,61
84613,34314,63
84614,34314,151
84615,34315,29
84616,34315,151
84754,34318,2
84755,34318,5
84756,34318,47
84757,34318,94
84758,34318,106
84544,34330,81
84545,34330,83
84546,34330,155
84547,34330,187
84648,34331,18
84649,34331,40
84650,34331,41
84651,34331,184
84746,34333,59
84747,34333,193
84915,34334,11
84916,34334,198
84748,34343,2
84749,34343,106
84750,34343,111
84751,34343,184
84752,34343,189
84753,34343,220
84224,34344,6
84602,34345,46
84603,34345,61
84604,34345,69
84605,34345,98
84606,34345,113
84607,34345,133
84608,34345,188
84424,34346,2
84425,34346,11
84426,34346,14
84427,34346,40
84428,34346,43
84429,34346,141
84430,34346,179
84278,34347,6
84279,34347,17
84280,34347,125
84281,34347,127
84548,34348,80
84549,34348,187
84840,34349,28
84841,34349,61
84842,34349,151
84950,34373,8
84951,34373,163
84952,34373,165
84953,34373,166
84954,34373,176
84843,34374,61
84844,34374,163
84845,34374,167
85011,34434,2
85012,34434,155
85013,34434,163
85014,34434,173
85015,34434,179
85054,34435,4
85055,34435,21
85056,34435,71
85057,34435,75
85058,34435,139
84917,34447,4
84918,34447,75
84919,34447,163
84920,34447,173
84788,34448,5
84789,34448,7
84790,34448,10
84791,34448,49
84792,34448,61
84793,34448,186
84794,34448,205
84737,34449,22
84738,34449,45
84739,34449,59
84740,34449,60
84741,34449,113
84742,34449,163
84743,34455,2
84744,34455,47
84745,34455,189
84596,34469,18
84597,34469,184
84495,34475,31
84496,34475,32
84904,34498,11
84905,34498,198
84377,34511,37
84378,34511,52
84379,34511,184
84374,34512,37
84375,34512,52
84376,34512,184
84439,34513,37
84440,34513,52
84441,34513,163
84442,34513,176
84443,34513,184
84598,34522,10
84599,34522,49
84600,34522,61
84601,34522,186
85099,34523,155
85100,34524,155
85101,34525,155
85102,34526,155
85103,34527,155
84550,34528,58
84551,34528,187
85098,34532,155
85016,34541,163
85017,34541,174
84594,34548,113
84595,34548,155
84733,34568,54
84734,34568,187
84735,34581,59
84736,34581,60
84435,34582,5
84436,34582,59
84437,34582,94
84438,34582,193
84328,34583,59
84329,34583,155
84330,34583,184
84652,34585,26
84653,34585,151
84497,34597,2
84498,34597,31
84499,34597,32
84500,34597,47
84501,34597,184
84359,34598,18
84360,34598,184
84447,34601,163
84448,34601,172
84449,34601,174
84246,34606,10
84247,34606,11
84248,34606,14
84249,34606,18
84250,34606,141
84251,34606,184
84729,34620,2
84730,34620,163
84731,34620,173
84732,34620,189
84455,34621,46
84827,34622,2
84828,34622,111
84829,34622,189
84420,34642,28
84421,34642,143
84422,34642,145
84423,34642,151
84361,34643,5
84362,34643,10
84363,34643,48
84364,34643,61
84365,34643,64
84366,34643,94
84629,34660,113
84630,34660,114
84631,34660,184
84632,34660,220
84766,34665,136
84767,34665,151
84768,34665,184
84769,34665,221
84382,34666,6
84383,34666,70
84384,34666,105
84385,34666,151
84386,34666,154
84387,34666,163
84388,34666,167
84252,34682,11
84253,34682,13
84254,34682,61
84255,34682,98
84256,34682,113
84257,34682,188
84399,34699,32
84400,34699,35
84401,34699,45
84402,34699,57
84403,34699,160
84404,34699,187
84478,34700,6
84479,34700,142
84193,34704,151
84194,34704,163
84195,34704,173
84196,34704,203
84197,34704,222
85007,34722,4
85008,34722,71
85009,34722,163
85010,34722,171
84846,34723,6
84847,34723,122
84848,34724,6
84849,34724,122
84850,34725,6
84851,34725,122
84480,34731,2
84481,34731,47
84482,34731,61
84852,34748,151
84853,34748,203
84293,34751,6
84294,34751,68
84295,34751,121
84296,34751,163
84297,34751,166
84298,34751,168
84535,34752,10
84536,34752,82
84537,34752,185
84538,34752,187
84539,34752,191
84540,34752,211
84473,34753,6
84474,34753,18
84475,34753,184
84624,34754,46
84625,34754,69
84626,34754,112
84627,34754,128
84628,34754,129
84505,34755,2
84506,34755,113
84507,34755,119
84508,34755,179
84770,34774,80
84771,34774,114
84772,34774,184
84773,34774,187
84774,34774,220
84476,34775,2
84477,34775,107
84186,34776,17
84187,34776,98
84188,34776,113
84260,34779,2
84261,34779,29
84262,34779,47
84263,34779,106
84264,34779,151
84633,34781,4
84634,34781,71
84635,34782,4
84636,34782,71
84389,34783,6
84390,34783,68
84154,34784,49
84155,34784,61
84156,34785,61
84157,34785,63
84158,34785,64
84775,34787,5
84776,34787,7
84777,34788,5
84778,34788,7
84779,34789,11
84780,34789,14
84781,34791,11
84782,34791,14
84405,34795,10
84406,34795,32
84407,34795,33
84408,34795,48
84409,34795,58
84410,34795,61
84411,34795,62
84412,34795,163
84413,34795,186
84414,34795,187
84415,34796,32
84416,34796,35
84417,34796,46
84418,34796,133
84419,34796,160
84391,34797,4
84392,34797,23
84393,34797,73
84394,34797,139
84213,34803,11
84214,34803,141
84215,34803,151
84216,34803,181
84217,34803,203
84218,34803,221
84219,34803,222
84643,34806,10
84644,34806,40
84645,34806,61
84646,34806,65
84647,34806,186
84637,34807,61
84638,34807,65
84639,34808,61
84640,34808,64
84641,34810,31
84642,34810,32
84523,34811,151
84524,34811,203
84525,34811,222
84346,34819,40
84347,34819,41
84348,34819,49
84349,34819,61
84350,34819,64
84285,34820,6
84286,34820,163
84287,34820,173
84762,34823,5
84763,34823,95
84764,34839,5
84765,34839,95
84526,34850,80
84527,34850,187
84528,34851,136
84529,34851,151
84530,34851,184
84531,34851,221
84532,34856,11
84533,34856,59
84534,34856,198
84513,34873,26
84514,34873,151
84515,34873,154
84516,34873,203
84288,34888,6
84289,34888,121
84290,34888,163
84291,34888,166
84292,34888,168
84235,34889,59
84236,34889,60
84237,34889,163
84238,34889,166
84239,34889,177
84367,34890,5
84368,34890,94
84369,34890,163
84370,34890,173
84371,34890,205
84106,34897,6
84107,34897,58
84108,34897,80
84109,34897,187
84351,34898,10
84352,34898,97
84353,34898,98
84354,34898,113
84355,34898,211
84302,34899,6
84303,34899,18
84304,34899,40
84305,34899,41
84306,34899,61
84307,34899,124
84308,34899,184
84225,34900,163
84226,34900,167
84189,34901,151
84190,34901,163
84191,34901,173
84192,34901,203
84147,34902,10
84148,34902,49
84149,34902,61
84150,34902,64
84151,34902,186
84356,34903,98
84357,34903,113
84358,34903,155
84152,34905,61
84153,34905,63
84315,34906,23
84316,34906,46
84317,34906,129
84318,34906,139
84269,34947,29
84270,34947,32
84271,34947,34
84272,34947,151
84273,34947,183
84265,34948,29
84266,34948,61
84267,34948,63
84268,34948,151
84336,34963,18
84337,34963,40
84338,34963,184
84331,34964,8
84332,34964,114
84333,34965,8
84334,34965,163
84335,34965,173
84444,35023,163
84445,35023,166
84446,35023,173
84519,35049,163
84520,35049,168
84521,35049,169
84522,35049,180
84131,35057,24
84132,35057,29
84133,35057,40
84134,35057,151
84135,35057,163
84136,35057,174
84220,35058,23
84221,35058,29
84222,35058,139
84223,35058,151
84485,35066,2
84486,35066,189
84299,35075,31
84300,35075,32
84301,35075,158
84517,35081,151
84518,35081,203
84489,35096,51
84490,35096,155
84491,35096,163
84492,35096,168
84380,35097,4
84381,35097,71
84487,35118,11
84488,35118,141
84344,35119,61
84345,35119,64
84460,35138,155
84461,35138,163
84462,35138,173
84463,35139,50
84464,35139,163
84465,35139,173
84466,35139,187
84198,35140,20
84199,35140,98
84200,35140,113
84201,35140,163
84202,35140,173
84467,35141,54
84468,35141,187
84282,35142,6
84283,35142,163
84284,35142,173
107231,35170,25
107232,35170,151
107163,35171,185
107164,35171,187
84450,35182,99
84451,35182,113
84452,35182,163
84453,35182,166
84454,35182,173
84319,35183,2
84320,35183,109
84321,35183,163
84322,35183,173
84493,35184,163
84494,35184,171
84159,35185,61
84160,35185,64
84309,35313,10
84310,35313,24
84311,35313,40
84312,35313,61
84313,35313,65
84314,35313,186
107119,35319,2
107120,35319,3
107121,35319,4
107122,35319,8
107123,35319,10
107124,35319,11
107125,35319,21
107126,35319,46
107127,35319,57
107128,35319,58
107129,35319,61
107130,35319,69
107131,35319,71
107132,35319,80
107133,35319,81
107134,35319,82
107135,35319,86
107136,35319,87
107137,35319,89
107138,35319,92
107139,35319,99
107140,35319,107
107141,35319,109
107142,35319,113
107143,35319,114
107144,35319,119
107145,35319,134
107146,35319,135
107147,35319,139
107148,35319,147
107149,35319,155
107150,35319,157
107151,35319,176
107152,35319,178
107153,35319,179
107154,35319,184
107155,35319,185
107156,35319,186
107157,35319,187
107158,35319,190
107159,35319,191
107160,35319,192
107161,35319,196
107162,35319,211
107233,35322,26
107234,35322,151
107235,35322,163
107236,35322,173
107237,35323,151
107238,35323,203
107229,35364,151
107230,35364,203
106654,35372,1
106655,35372,6
106656,35372,10
106657,35372,18
106658,35372,22
106659,35372,24
106660,35372,39
106661,35372,40
106662,35372,41
106663,35372,42
106664,35372,43
106665,35372,45
106666,35372,49
106667,35372,51
106668,35372,61
106669,35372,65
106670,35372,67
106671,35372,68
106672,35372,70
106673,35372,81
106674,35372,98
106675,35372,105
106676,35372,113
106677,35372,121
106678,35372,122
106679,35372,124
106680,35372,125
106681,35372,126
106682,35372,127
106683,35372,135
106684,35372,142
106685,35372,148
106686,35372,155
106687,35372,163
106688,35372,167
106689,35372,173
106690,35372,176
106691,35372,184
106692,35372,185
106693,35372,186
106694,35372,187
107028,35373,6
107029,35373,18
107030,35373,22
107031,35373,24
107032,35373,25
107033,35373,45
107034,35373,46
107035,35373,50
107036,35373,51
107037,35373,59
107038,35373,93
107039,35373,99
107040,35373,113
107041,35373,114
107042,35373,139
107043,35373,151
107044,35373,154
107045,35373,155
107046,35373,163
107047,35373,167
107048,35373,168
107049,35373,169
107050,35373,170
107051,35373,171
107052,35373,172
107053,35373,173
107054,35373,174
107055,35373,175
107056,35373,176
107057,35373,177
107058,35373,180
107059,35373,182
107060,35373,184
107061,35373,185
107062,35373,187
106932,35374,11
106933,35374,12
106934,35374,15
106935,35374,16
106936,35374,17
106937,35374,19
106938,35374,22
106939,35374,41
106940,35374,46
106941,35374,51
106942,35374,139
106943,35374,140
106944,35374,141
106945,35374,155
106946,35374,163
106947,35374,165
106948,35374,181
106949,35374,185
106950,35374,187
106951,35374,198
106608,35375,2
106609,35375,5
106610,35375,6
106611,35375,10
106612,35375,11
106613,35375,17
106614,35375,18
106615,35375,22
106616,35375,25
106617,35375,30
106618,35375,37
106619,35375,38
106620,35375,39
106621,35375,42
106622,35375,44
