id,saker_id,"personer_id"
18619,20926,"PETL"
18651,20927,"KAAN"
18652,20927,"TOA"
18573,20928,"JOA"
18574,20928,"PB"
18646,20929,"JL"
18647,20929,"LEK"
18648,20930,"GBR"
18649,20930,"LEK"
18602,20931,"ESF"
18603,20931,"IM"
18604,20931,"SEN"
18527,20933,"KL"
18687,20940,"DTA"
18575,20947,"JOA"
18576,20947,"PB"
18686,20948,"DTA"
18629,20950,"EIS"
18630,20950,"HBL"
18631,20950,"KMB"
18577,20952,"OAS"
18578,20952,"PB"
18605,20953,"SEN"
18616,20954,"MTI"
18689,20961,"DTA"
18665,20962,"ILH"
18542,20964,"AUG"
18688,20965,"VSH"
18565,20981,"GBR"
18634,21007,"TON"
18628,21009,"EIS"
18579,21010,"MHG"
18580,21011,"AGV"
18596,21012,"BJØB"
18597,21013,"AAS"
18664,21014,"FKM"
18617,21015,"SOH"
18654,21016,"MMK"
18645,21017,"GBR"
18633,21018,"TON"
18644,21019,"LEK"
18632,21020,"TON"
18606,21021,"OR"
18600,21022,"MHG"
18601,21023,"PB"
18493,21027,"GKG"
18494,21030,"IML"
18581,21040,"SVH"
18653,21041,"LOSO"
18594,21042,"KL"
18595,21043,"BEHA"
18543,21044,"OR"
18445,21045,"OR"
18567,21049,"PEM"
18551,21062,"MN"
18512,21063,"ERLB"
18525,21064,"RK"
18564,21089,"KO"
18492,21122,"REIG"
18511,21124,"OLGB"
18599,21131,"BHI"
18620,21132,"VB"
18562,21133,"SKO"
18510,21141,"OHE"
18674,21147,"DTA"
18675,21148,"DTA"
18676,21149,"DTA"
18677,21150,"DTA"
18678,21151,"DTA"
18679,21152,"DTA"
18680,21153,"DTA"
18681,21154,"DTA"
18682,21155,"DTA"
18683,21156,"DTA"
18684,21157,"DTA"
18568,21170,"SEBA"
18554,21171,"KKD"
18508,21172,"ESF"
18555,21225,"VB"
18685,21227,"DTA"
18520,21236,"ED"
18490,21243,"AHO"
18501,21244,"JLS"
18491,21245,"ODG"
18275,21246,"ESF"
18488,21262,"PETL"
18489,21263,"UE"
18552,21264,"MN"
18502,21265,"BJH"
18332,21317,"TP"
18517,21318,"BHI"
18518,21319,"INGS"
18519,21320,"BHI"
18467,21383,"EIJ"
18515,21412,"BHI"
18516,21413,"BHI"
18524,21414,"JTS"
18513,21416,"OHE"
18498,21417,"RUI"
18499,21435,"RUI"
18444,21436,"ODG"
18553,21454,"EIS"
18478,21455,"SMY"
18486,21481,"ORE"
18477,21482,"FKM"
18337,21483,"OTL"
18487,21484,"SVH"
18282,21485,"GBR"
18314,21486,"HTN"
18394,21488,"INS"
18395,21489,"LLU"
18274,21493,"TOA"
18393,21494,"AUG"
18344,21495,"TROH"
18382,21498,"GEJ"
18383,21500,"OAS"
18367,21504,"GEJ"
18252,21506,"DTA"
18396,21507,"BJØB"
18433,21511,"DTA"
18253,21512,"DTA"
18254,21513,"DTA"
18459,21514,"RTV"
18320,21515,"IVK"
18319,21516,"JSA"
18500,21518,"PEOW"
18284,21519,"HJR"
18285,21520,"GHA"
18286,21521,"ABS"
18345,21523,"FKM"
18346,21524,"ÅGET"
18384,21525,"AMN"
18385,21526,"AST"
18347,21528,"KKG"
18429,21530,"JS"
18343,21531,"TNY"
18380,21534,"BJH"
18374,21538,"AL"
18296,21539,"RF"
18269,21542,"OE"
18381,21544,"IVO"
18306,21547,"MMK"
18366,21552,"ERLB"
18321,21553,"ML"
18365,21554,"RTV"
18348,21555,"BEH"
18322,21557,"TP"
18318,21567,"KARK"
18455,21569,"GKV"
18378,21570,"BYR"
18379,21571,"JTS"
18454,21572,"JTS"
18376,21573,"HHL"
18377,21574,"BENH"
18266,21577,"ESF"
18267,21577,"IM"
18268,21577,"OR"
18307,21578,"OR"
18450,21579,"TAN"
18323,21580,"ON"
18324,21581,"SMY"
18270,21582,"SMY"
18305,21583,"MSL"
18265,21584,"KAM"
18364,21585,"ADV"
18255,21586,"ASK"
18350,21587,"INGB"
18351,21588,"HTN"
18375,21589,"AHO"
18342,21590,"ASK"
18349,21593,"KL"
18451,21595,"LMM"
18452,21596,"AGV"
18514,21598,"ANH"
18458,21601,"TON"
18325,21603,"TAN"
18438,21605,"ERLB"
18415,21608,"LIR"
18304,21610,"JPR"
18271,21611,"LIR"
18466,21623,"AST"
18461,21652,"RHRE"
18272,21690,"JP"
18447,21698,"EOS"
18480,21699,"JR"
18283,21702,"LR"
18273,21710,"EIS"
18449,21712,"JOA"
18439,21713,"VK"
18440,21714,"KAO"
18413,21725,"LGL"
18471,21731,"LEK"
18297,21779,"RF"
18462,21782,"SIO"
18326,21788,"OYK"
18464,21794,"AUG"
18368,21824,"OAS"
18386,21825,"RKL"
18412,21837,"TR"
18435,21847,"MIB"
18485,21871,"KAAN"
18479,21872,"TNY"
18436,21874,"KARK"
18352,21877,"SHL"
18463,21883,"MMK"
18437,21885,"RK"
18448,21886,"HTN"
18465,21893,"ES"
18404,21894,"OKD"
18353,21895,"BEHA"
18456,21923,"TON"
18457,21924,"JTS"
18417,21934,"MN"
18354,21935,"ODG"
18370,21936,"ELSK"
18361,21937,"OHE"
18355,21938,"EOS"
18356,21939,"VK"
18453,21966,"ERLB"
18446,21967,"IVK"
18476,21983,"MHG"
18287,21985,"ABS"
18390,21989,"TOA"
18401,21992,"ED"
18427,21995,"KGS"
18264,22008,"TTH"
18341,22009,"STAR"
18402,22017,"BT"
18403,22039,"LGL"
18389,22040,"KAAN"
18441,22041,"CIH"
18442,22041,"KAO"
18363,22043,"ARN"
18391,22044,"SVH"
18340,22066,"STAR"
18330,22068,"MSL"
18256,22072,"GGF"
18392,22073,"AWN"
18432,22076,"PKF"
18397,22077,"SIO"
18398,22078,"OKD"
18295,22079,"BEHA"
18362,22090,"ERLB"
18263,22091,"BB"
18369,22092,"MTI"
18434,22093,"OTL"
18424,22094,"VB"
18425,22095,"TNY"
18426,22096,"JLS"
18399,22097,"VSH"
18400,22098,"SIVJ"
18423,22099,"JLS"
18418,22100,"JJJ"
18406,22101,"ED"
18416,22121,"MN"
18311,22122,"ADV"
18405,22123,"GGF"
18257,22124,"LGL"
18290,22125,"REIG"
18331,22127,"GBR"
18388,22133,"AUG"
18430,22140,"VB"
18358,22141,"SHL"
18359,22142,"ILH"
18407,22144,"GGF"
18258,22146,"RTV"
18259,22149,"OKD"
18312,22155,"OR"
18313,22156,"OR"
18360,22159,"SHL"
18428,22175,"JS"
18289,22176,"MIB"
18315,22177,"JL"
18310,22178,"ESF"
18291,22179,"JIA"
18357,22196,"VK"
18411,22205,"KNA"
18262,22207,"JOA"
18338,22210,"LMM"
18288,22211,"MIB"
18327,22218,"RTV"
18316,22253,"AG"
18408,22256,"BJØB"
18409,22257,"SIVJ"
18410,22258,"BHI"
18387,22259,"JOA"
18328,22261,"ERLB"
18329,22263,"RKL"
18261,22267,"DAD"
18339,22268,"LMM"
18317,22269,"AG"
18260,22270,"ORE"
18373,22271,"BENH"
18371,22292,"SOH"
18292,22293,"PETL"
18308,22294,"KAAN"
18309,22295,"AUG"
18293,22299,"INGB"
18294,22300,"ODG"
18280,22315,"LR"
18336,22316,"TAN"
18298,22340,"RF"
18299,22341,"LOSO"
18300,22371,"BHI"
18334,22375,"MABV"
18335,22376,"MABV"
18278,22392,"EIS"
18279,22422,"LMM"
18414,22423,"ORE"
18333,22424,"ES"
18281,22443,"GRF"
18277,22447,"EIS"
18276,22515,"AEL"
18251,22517,"DTA"
18301,22518,"SIVJ"
18302,22519,"BHI"
18303,22520,"DTA"
18250,22521,"KO"
18227,22819,"MARE"
18221,22820,"KE"
18236,22821,"CIH"
18231,22822,"HR"
18431,22823,"ASK"
18372,22825,"GKG"
18237,22864,"FKM"
18217,22865,"INVM"
18247,22867,"AAMH"
18222,22868,"OLET"
18246,22870,"JULC"
18241,22871,"GO"
18240,22872,"OHE"
18244,22873,"THA"
18245,22874,"SIO"
18243,22875,"BYR"
18249,22876,"PETL"
19175,22884,"ASK"
19170,22885,"RF"
19003,22886,"MEH"
19118,22887,"CD"
19089,22888,"BENH"
19149,22889,"SIE"
19070,22890,"MLB"
19079,22891,"ESF"
19082,22892,"JL"
19117,22893,"ESF"
19167,22895,"THA"
19081,22896,"OVA"
19104,22897,"LOSO"
19168,22898,"MAGA"
19114,22899,"MLB"
19163,22907,"SEBA"
19164,22907,"SIVJ"
19116,22910,"KSW"
19147,22911,"KNUS"
19129,22912,"BHI"
19174,22913,"AUG"
19130,22914,"SOH"
18963,22915,"MARE"
19148,22916,"TON"
19173,22919,"HBL"
19172,22920,"MN"
19080,22921,"UEK"
19162,22922,"SIVJ"
18233,22926,"OVA"
18248,22928,"RF"
18242,22930,"SIE"
18235,22931,"BENH"
18234,22932,"JL"
19004,22935,"PEG"
19127,22936,"BEHH"
19061,22937,"KAAN"
19069,22938,"ELN"
19059,22939,"JOA"
19060,22940,"MAA"
19161,22941,"SIVJ"
18964,22950,"HR"
19067,22952,"LR"
19090,22955,"ADA"
19091,22955,"AGV"
19096,22955,"BB"
19097,22955,"CHH"
19098,22955,"CIH"
19099,22955,"HR"
19092,22955,"JK"
19093,22955,"KE"
19094,22955,"MARE"
19095,22955,"MODA"
19171,22956,"MORH"
19115,22958,"ALYS"
19077,22972,"RF"
19141,22974,"MORH"
19142,22975,"CS"
19157,22976,"ISE"
19119,22977,"SEN"
19128,22978,"AESO"
19165,22982,"SEBA"
19166,22982,"SIVJ"
19143,22991,"ADA"
19144,22991,"AGV"
19145,22991,"CIH"
19146,22991,"KE"
19158,22995,"SIVJ"
19140,22996,"BIA"
19006,23018,"AAS"
19078,23029,"AGV"
19007,23030,"SME"
19076,23043,"AR"
18950,23044,"TG"
19159,23045,"SIVJ"
18966,23046,"TOA"
18986,23047,"ESF"
19100,23048,"JK"
18965,23049,"SOH"
19120,23050,"SONS"
19113,23051,"SAF"
19160,23052,"SIVJ"
19101,23053,"KSWE"
19102,23054,"SIVJ"
19150,23055,"TON"
19015,23056,"HGR"
19016,23057,"TON"
19075,23058,"INGS"
19065,23060,"BEHA"
19133,23061,"MN"
19008,23062,"PB"
19014,23063,"GHA"
19121,23064,"LCH"
19088,23065,"JAE"
19071,23067,"CD"
19154,23068,"FKM"
18892,23069,"UL"
19072,23070,"FKM"
19022,23071,"ÅK"
19156,23072,"KNUS"
19107,23073,"RHRE"
19066,23074,"EVNI"
19019,23076,"ESO"
19136,23077,"INGR"
19151,23078,"AUG"
19058,23079,"INGR"
19152,23080,"GRF"
19153,23081,"AUG"
19135,23082,"OLAG"
19109,23084,"BYR"
19123,23085,"JR"
19105,23086,"ASK"
19132,23087,"BENH"
18979,23088,"TP"
19134,23090,"GRF"
19124,23091,"HRK"
18845,23092,"HHL"
19125,23093,"OA"
18940,23095,"ADV"
19083,23096,"BJ"
19084,23097,"FMV"
19073,23109,"INGL"
19024,23113,"ADA"
19025,23114,"CHH"
19026,23115,"CIH"
19027,23116,"ADA"
19028,23116,"AGV"
19029,23116,"BB"
19030,23116,"CHH"
19031,23116,"CIH"
19032,23116,"HR"
19033,23116,"KE"
19034,23116,"MARE"
19035,23116,"MODA"
19036,23117,"ADA"
19037,23117,"AGV"
19038,23117,"BB"
19039,23117,"CHH"
19040,23117,"CIH"
19041,23117,"HR"
19042,23117,"MARE"
19043,23117,"MODA"
19044,23118,"ADA"
19051,23118,"AGV"
19052,23118,"BB"
19053,23118,"CHH"
19045,23118,"CIH"
19046,23118,"HR"
19047,23118,"JK"
19048,23118,"KE"
19049,23118,"MARE"
19050,23118,"MODA"
19108,23130,"RS"
18225,23143,"SKB"
18218,23144,"ØYVH"
18223,23145,"DE"
18219,23146,"JAE"
18220,23147,"EHO"
18232,23148,"GKG"
18238,23149,"IVK"
19155,23151,"TON"
19057,23153,"MICM"
19103,23165,"GJH"
19086,23183,"GO"
19126,23185,"ASK"
19085,23186,"JAOO"
19139,23212,"AAMH"
19111,23213,"SONS"
19112,23214,"OTH"
19122,23215,"RUI"
19138,23216,"KLH"
19169,23217,"PETL"
19110,23218,"TP"
19106,23225,"ADV"
19137,23227,"KAAN"
19068,23238,"BEHH"
18978,23241,"IVO"
19131,23244,"BHI"
18846,23282,"ISE"
19062,23283,"OLET"
19002,23319,"KSW"
19055,23320,"BHH"
19054,23327,"HTN"
18891,23342,"ØYVH"
19005,23343,"MMK"
19017,23350,"BJT"
19018,23351,"ALYS"
19074,23367,"SRH"
19023,23424,"SIE"
19063,23429,"LFO"
18996,23443,"JULC"
18952,23469,"GKG"
19087,23490,"PETL"
19064,23491,"OHE"
18959,23506,"MAGA"
18960,23510,"ASK"
18961,23525,"ELN"
18958,23574,"TG"
18882,23579,"OYK"
18951,23581,"IMT"
19021,23582,"AGV"
18994,23583,"KLH"
18881,23584,"CD"
19011,23585,"THA"
18995,23596,"SIO"
18975,23615,"MEH"
18918,23616,"HKH"
18851,23617,"OLAG"
18809,23618,"HTN"
18810,23619,"SONS"
18917,23620,"KAAN"
18859,23622,"KAAN"
18919,23624,"SOH"
18920,23625,"HKH"
18828,23628,"JAE"
18921,23630,"UEK"
18858,23632,"UEK"
18801,23635,"SIVJ"
18930,23637,"HLA"
18931,23639,"INGS"
18802,23645,"SIVJ"
18803,23646,"SIVJ"
19010,23651,"AWN"
18830,23652,"MN"
18806,23654,"ASK"
18915,23657,"ADV"
18849,23661,"OLGB"
18831,23662,"AWN"
18876,23664,"ÅK"
18877,23667,"KNUS"
18878,23668,"LCH"
18879,23670,"CD"
18880,23671,"RUI"
18807,23673,"IVO"
18856,23674,"KE"
18916,23675,"PEG"
18848,23678,"OTL"
18977,23680,"EVNI"
18850,23682,"OLAG"
18838,23689,"INVM"
18839,23690,"INGL"
18872,23692,"IVO"
18873,23693,"ASAE"
18976,23697,"VB"
18840,23698,"OHE"
18841,23700,"BYR"
18943,23703,"OAS"
18808,23704,"HRK"
18885,23705,"JR"
18886,23708,"OAS"
18992,23709,"HRK"
18883,23710,"ABA"
18884,23711,"JR"
18871,23714,"OH"
18913,23718,"UE"
18857,23720,"AL"
18914,23722,"ELSK"
18855,23723,"RSK"
18829,23724,"SFV"
18993,23728,"INL"
18932,23729,"ADV"
18947,23730,"MORH"
18948,23731,"BJ"
18949,23738,"GO"
18867,23739,"JULC"
18868,23740,"LR"
18869,23741,"LR"
18870,23742,"CS"
18230,23750,"ESF"
19012,23767,"OTL"
19013,23768,"HMS"
18956,23789,"KSW"
18946,23790,"AAMH"
18998,23791,"KLH"
18936,23799,"SIM"
18997,23800,"SIO"
18991,23801,"SVH"
18836,23802,"ISE"
18999,23832,"SIO"
18937,23833,"ODG"
18973,23863,"AAS"
18955,23864,"BENH"
18990,23865,"MABV"
18953,23866,"BEHA"
18938,23867,"SIM"
18229,23868,"MLB"
18954,23877,"ADA"
18226,23892,"SIVJ"
18974,23908,"AAS"
18967,23909,"OKD"
19001,23933,"PES"
18983,23948,"OLAG"
18984,23949,"KBO"
19009,23974,"ORE"
18985,23977,"IME"
18853,23990,"ESF"
18987,24014,"HLA"
18988,24015,"GEHN"
18981,24019,"AESO"
18982,24020,"TSG"
18944,24021,"MHG"
18945,24040,"SAR"
18972,24049,"LR"
18837,24062,"SKO"
18912,24063,"GUO"
19000,24064,"PES"
18971,24086,"RSK"
18980,24087,"LEJ"
18852,24107,"OTL"
18989,24112,"ML"
18968,24113,"MABV"
19056,24146,"MMK"
18969,24150,"KSWE"
18902,24170,"FKM"
18804,24171,"RF"
18925,24172,"THA"
18957,24184,"ELN"
18924,24205,"TON"
18922,24206,"HEH"
18903,24208,"IMT"
18874,24209,"SIE"
18933,24215,"KJEB"
18904,24216,"EHO"
18887,24217,"INGL"
18898,24220,"ADA"
18899,24220,"AGV"
18900,24220,"CIH"
18901,24220,"HR"
18894,24220,"JK"
18895,24220,"KE"
18896,24220,"MARE"
18897,24220,"SAR"
18224,24223,"MEH"
18239,24224,"ESF"
18228,24227,"CD"
18934,24232,"ODG"
18935,24233,"SIM"
18854,24239,"GRF"
18928,24241,"SAF"
18929,24242,"MABV"
18970,24249,"ASK"
18905,24265,"KNUS"
18835,24267,"INGL"
18906,24268,"TP"
18875,24269,"AESO"
18941,24270,"JR"
18927,24279,"TR"
18911,24281,"HTN"
18942,24282,"SIM"
18910,24283,"BHI"
18833,24286,"KE"
18834,24290,"LCH"
18805,24291,"JSA"
18832,24295,"AGV"
18926,24351,"PEM"
18815,24378,"PES"
18825,24437,"FKM"
18865,24438,"FMV"
18861,24456,"HEH"
18909,24457,"BENH"
18826,24459,"KE"
18816,24489,"ODG"
18860,24491,"RRO"
18823,24495,"LLU"
18824,24527,"CD"
18847,24528,"OTL"
18888,24529,"TAN"
18893,24538,"CIH"
18962,24557,"HR"
18817,24572,"BENH"
18889,24573,"SVH"
18939,24574,"UEK"
18923,24582,"HGR"
18842,24583,"TON"
18907,24587,"JS"
18908,24588,"EVNI"
18827,24597,"GHA"
18863,24600,"EVNI"
18812,24602,"MMK"
18813,24647,"SIO"
18814,24650,"JIA"
18890,24651,"OAS"
18811,24699,"OAS"
18800,24701,"SAF"
18818,24732,"TAS"
18866,24759,"THA"
18843,24760,"ASK"
18864,24761,"LR"
18844,24786,"BJFR"
18821,24787,"KNUS"
18819,24790,"SVH"
18820,24791,"OAS"
18862,24814,"SAR"
18822,24844,"KJEB"
17754,25137,"JK"
17755,25140,"HR"
17756,25141,"KE"
17757,25142,"KE"
17758,25143,"KE"
17759,25144,"KE"
17760,25145,"MODA"
17761,25152,"HR"
18724,25156,"SAR"
18780,25157,"SAR"
18748,25158,"SME"
18771,25160,"MAGA"
18740,25161,"FKM"
18762,25162,"MAGA"
18703,25163,"AUG"
18742,25164,"ASK"
18758,25165,"GKG"
18759,25166,"AR"
18760,25167,"CD"
18741,25168,"OYK"
18761,25169,"ELN"
18706,25170,"MAGA"
18776,25171,"FMV"
18747,25172,"BYR"
18749,25173,"FKM"
18715,25174,"INVM"
18732,25175,"MMK"
18734,25176,"RAE"
18797,25177,"JAOO"
18720,25178,"LR"
18719,25179,"BEHA"
18731,25180,"AAS"
18786,25181,"SEBA"
18746,25182,"MLB"
18764,25183,"OTL"
18787,25184,"SAF"
18750,25185,"JR"
18726,25186,"ABA"
18709,25187,"ELN"
18714,25188,"KAAN"
18710,25189,"JIA"
18765,25190,"IVK"
18707,25193,"BENH"
18743,25194,"KE"
18708,25195,"ODG"
18727,25196,"HTN"
18728,25197,"JIA"
18789,25198,"VB"
18790,25199,"LEJ"
18751,25200,"MAA"
18752,25201,"KNUS"
18795,25202,"TSG"
18744,25203,"ØYVH"
18745,25204,"OVA"
18721,25205,"ISE"
18763,25206,"MAGA"
18796,25207,"GEHN"
18788,25208,"TR"
18757,25209,"UEK"
18739,25210,"KBO"
18779,25211,"ESO"
18781,25212,"OKD"
18794,25213,"JKO"
18768,25214,"IVK"
18756,25215,"TR"
18782,25216,"HGR"
18725,25217,"SOH"
18702,25218,"HTN"
18783,25219,"RAE"
18784,25220,"THA"
18767,25221,"ADV"
18729,25222,"IMT"
18738,25223,"UEK"
18766,25224,"OLGB"
18753,25225,"EHO"
18778,25226,"HKH"
18785,25227,"IVO"
18730,25228,"TOA"
18777,25229,"TP"
18755,25230,"KNUS"
18722,25231,"HHL"
18754,25232,"CD"
18712,25233,"SME"
18791,25234,"AWN"
18792,25235,"AWN"
18774,25236,"HBL"
18705,25237,"SVH"
18711,25238,"IVO"
18773,25239,"RRO"
18733,25240,"RHRE"
18770,25241,"IVK"
18772,25242,"MMK"
18735,25243,"LFO"
18701,25244,"MEH"
18723,25245,"DE"
18216,25247,"IVO"
18736,25248,"SEN"
18716,25249,"INGL"
18799,25250,"OLAG"
18775,25251,"LR"
18737,25252,"HEIS"
18769,25253,"MICM"
18798,25254,"INL"
18717,25255,"OYK"
18793,25256,"BJH"
18718,25257,"MORH"
19594,25262,"SIVJ"
19595,25263,"SIVJ"
18713,25269,"SKO"
19544,25271,"SOH"
19516,25272,"BB"
19376,25273,"OTL"
19517,25274,"ESF"
19593,25275,"AR"
19475,25276,"UEK"
19535,25279,"SIVJ"
19621,25280,"SAF"
19534,25282,"INGS"
19596,25283,"SIVJ"
19587,25284,"MN"
19545,25285,"BHI"
19546,25286,"BENH"
19444,25287,"BENH"
19377,25288,"ASK"
19378,25289,"ADV"
19501,25290,"CD"
19502,25291,"ÅK"
19467,25292,"TROH"
19524,25295,"HEH"
19418,25297,"PEG"
19451,25299,"IVO"
19443,25300,"HEH"
19515,25301,"UEK"
19414,25302,"JAOO"
19394,25304,"GRF"
19465,25305,"SIE"
19466,25308,"SKB"
19625,25309,"OH"
19597,25310,"SIVJ"
19598,25311,"SIVJ"
19522,25312,"OAS"
19574,25315,"KES"
19575,25316,"OAS"
19526,25317,"JIA"
19424,25318,"BHH"
19425,25319,"BHI"
19450,25320,"MODA"
19415,25322,"TSG"
19495,25323,"VB"
19436,25324,"UE"
19482,25325,"HHL"
19326,25326,"OA"
19619,25327,"MICM"
19620,25328,"HEIS"
19559,25330,"AAS"
19503,25331,"CS"
19525,25334,"LLU"
19556,25335,"SAF"
19557,25336,"SAF"
19533,25337,"HAE"
19573,25340,"FMV"
19560,25344,"HKH"
19426,25345,"FMV"
19445,25346,"GUO"
19521,25347,"RSK"
19624,25348,"ELSK"
19610,25349,"THA"
19611,25350,"HMS"
19496,25355,"JULC"
19628,25356,"AAMH"
19473,25358,"BB"
19626,25373,"CS"
19612,25376,"SIVJ"
19527,25395,"PES"
19504,25396,"JOA"
19550,25406,"SONS"
19576,25411,"OAS"
19551,25412,"MEH"
19509,25415,"HR"
19510,25415,"JK"
19511,25415,"KE"
19538,25419,"INVM"
19536,25420,"SIE"
19590,25422,"TON"
19453,25428,"BEHH"
19413,25433,"JK"
19547,25438,"BENH"
19623,25456,"PK"
19581,25457,"KNUS"
19627,25458,"MMK"
19483,25472,"OLAG"
19592,25479,"KSW"
19532,25481,"MAA"
19492,25482,"RTK"
19514,25503,"AL"
19548,25505,"OTL"
19591,25509,"BEHH"
19561,25550,"ELN"
19393,25556,"SIO"
19379,25558,"ADV"
19580,25559,"KES"
19435,25564,"BJFR"
19549,25565,"RUI"
19452,25590,"ELN"
19484,25592,"IVK"
19485,25599,"MMK"
19582,25605,"GEHN"
19583,25607,"BJFR"
19584,25608,"OAS"
19599,25613,"SIVJ"
19606,25615,"SIVJ"
19554,25617,"OTL"
19609,25618,"SIVJ"
19555,25619,"MLB"
19607,25621,"SIVJ"
19608,25623,"SIVJ"
19494,25628,"ADA"
19512,25629,"SAR"
19493,25630,"JK"
19420,25631,"HR"
19513,25632,"BB"
19472,25633,"ADA"
19603,25650,"SIVJ"
19604,25651,"SIVJ"
19605,25652,"SIVJ"
19553,25653,"MEH"
19601,25654,"SIVJ"
19602,25655,"SIVJ"
19577,25656,"TROH"
19578,25657,"KNUS"
19600,25658,"SIVJ"
19474,25659,"OTL"
19520,25683,"ARU"
19570,25698,"MORH"
19571,25699,"LOSO"
19572,25700,"BJ"
19537,25701,"KLH"
19552,25702,"OTH"
19622,25703,"SAF"
19579,25704,"HEIS"
19565,25705,"BENH"
19588,25706,"TROH"
19530,25707,"KLH"
19566,25708,"INGR"
19567,25709,"INL"
19568,25710,"OHE"
19531,25711,"INGL"
19585,25712,"SVH"
19563,25713,"ADV"
19564,25714,"RHRE"
19529,25723,"LFO"
19558,25724,"SONS"
19562,25725,"RHRE"
19528,25726,"LFO"
19454,25730,"ODG"
19500,25739,"FKM"
19481,25760,"TOA"
19539,25761,"GO"
19540,25762,"FMV"
19505,25772,"BJ"
19542,25782,"KE"
19613,25785,"SIVJ"
19614,25786,"SIVJ"
19589,25788,"TON"
19463,25795,"MICM"
19468,25796,"LOSO"
19541,25805,"MAGA"
19464,25806,"ÅK"
19523,25807,"OA"
19518,25832,"KJEB"
19508,25835,"SAR"
19586,25837,"KE"
19519,25845,"AWN"
19569,25851,"INL"
19487,25893,"SME"
18704,25899,"KE"
19543,25923,"MMK"
19507,25951,"JS"
19490,25957,"SME"
19491,25958,"LFO"
19446,25962,"GUO"
19447,25963,"JIA"
19499,25965,"CS"
19340,25970,"SONS"
19419,25971,"TOA"
19489,25972,"SKB"
19460,25973,"EHO"
19461,25974,"LCH"
19397,25982,"KSW"
19486,25983,"IVO"
19497,26003,"SIO"
19462,26018,"TROH"
19498,26044,"SIO"
19471,26046,"SAR"
19506,26079,"FMV"
19448,26082,"GKG"
19476,26083,"OTH"
19455,26085,"GO"
19488,26128,"BYR"
19478,26163,"THA"
19615,26190,"SIVJ"
19616,26191,"SIVJ"
19617,26192,"SIVJ"
19618,26193,"SIVJ"
19391,26195,"MMK"
19477,26207,"THA"
19469,26216,"ASAE"
19306,26229,"SKO"
19480,26230,"EVNI"
19442,26267,"KAAN"
19412,26268,"OLGB"
19375,26269,"OTL"
19299,26270,"OLAG"
19300,26271,"SONS"
19301,26272,"OLGB"
19380,26280,"OLGB"
19338,26281,"TG"
19339,26284,"TG"
19430,26287,"TON"
19409,26288,"HLA"
19395,26289,"ALYS"
19396,26290,"SAF"
19283,26291,"SIVJ"
19470,26293,"MAA"
19336,26294,"RAE"
19373,26297,"LLU"
19374,26298,"BJH"
19296,26299,"MN"
19297,26300,"BENH"
19365,26301,"GUO"
19366,26302,"PSO"
19416,26308,"KNUS"
19367,26309,"FKM"
19368,26310,"TROH"
19369,26311,"LCH"
19370,26312,"CD"
19371,26314,"ÅK"
19337,26325,"AAS"
19298,26326,"IVO"
19392,26328,"KLH"
19345,26332,"KSW"
19329,26333,"MLB"
19295,26336,"OLAG"
19348,26341,"OLAG"
19308,26345,"INGR"
19346,26347,"AUG"
19385,26348,"IVO"
19349,26349,"OHE"
19307,26352,"OVA"
19347,26354,"LFO"
19309,26356,"INGL"
19310,26357,"OH"
19404,26359,"JR"
19405,26360,"JSA"
19356,26361,"BJFR"
19434,26362,"SVH"
19383,26364,"HTN"
19406,26365,"AR"
19350,26370,"AESO"
19354,26371,"LEJ"
19355,26372,"VB"
19423,26374,"BENH"
19407,26375,"SONS"
19408,26378,"JR"
19384,26379,"SOH"
19324,26380,"LR"
19325,26383,"MORH"
19341,26391,"JULC"
19342,26392,"GO"
19343,26393,"JULC"
19322,26395,"BJ"
19439,26412,"ÅKO"
19433,26413,"IVO"
19449,26414,"RUI"
19387,26416,"KLH"
19457,26438,"SKB"
19479,26462,"PEM"
19311,26466,"OYK"
19417,26468,"GKG"
19421,26502,"MLB"
19388,26504,"OHE"
19432,26505,"ABA"
19440,26555,"SRH"
19441,26556,"THA"
19315,26557,"INGL"
19458,26562,"SKB"
19316,26581,"ØYVH"
19431,26590,"BJFR"
19459,26598,"RAE"
19429,26619,"THA"
19438,26620,"PB"
19456,26630,"JULC"
19422,26650,"ADV"
19284,26709,"TR"
19410,26710,"SAF"
19428,26711,"PEOW"
19386,26733,"RAE"
19323,26734,"LR"
19293,26735,"KLH"
19294,26740,"SAR"
19312,26764,"OYK"
19344,26769,"FMV"
19427,26777,"KJEB"
19314,26779,"SKO"
19437,26796,"TJ"
19382,26812,"ASK"
19334,26837,"RAE"
19381,26852,"ODG"
19399,26854,"OH"
19285,26855,"ABRA"
19286,26859,"TR"
19313,26865,"INGR"
19400,26887,"HEIS"
19317,26906,"TAN"
19333,26907,"SAF"
19319,26912,"KE"
19411,26921,"MABV"
19402,26923,"UEK"
19363,26941,"JAE"
19401,26942,"ABA"
19362,26963,"JAE"
19351,26974,"ESO"
19292,26977,"GO"
19364,26983,"GUO"
19320,26985,"ADA"
19287,26988,"TR"
19398,27005,"HRK"
19321,27006,"CS"
19361,27009,"BHH"
19389,27011,"IVK"
19390,27012,"IVK"
19360,27019,"BEHH"
19352,27047,"AL"
19330,27049,"LR"
19290,27069,"HGR"
19403,27080,"JTS"
19291,27098,"RF"
19357,27145,"EHO"
19358,27146,"EHO"
