sak_id,"versjon",alternativ_votering_id,antall_for,antall_ikke_tilstede,antall_mot,behandlingsrekkefoelge,dagsorden_sak_nummer,"fri_votering","kommentar",mote_kart_nummer,"personlig_votering","presidentid","vedtatt",votering_id,"votering_metode","votering_resultat_type","votering_resultat_type_tekst","votering_tema","votering_tid"
51848,"1.0",-1,3,68,98,1,2,"false","",35,"true","DTA","false",1888,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 31 på vegne av V.","2011-12-14 17:43:30"
51848,"1.0",-1,6,67,96,1,2,"false","",35,"true","DTA","false",1889,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 27 på vegne av KrF.","2011-12-14 17:43:50"
51848,"1.0",-1,42,67,60,1,2,"false","",35,"true","DTA","false",1890,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 32 på vegne av H.","2011-12-14 17:44:10"
51848,"1.0",-1,25,66,78,1,2,"false","",35,"true","DTA","false",1891,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 14 og 20 på vegne av FrP.","2011-12-14 17:44:30"
51848,"1.0",-1,24,66,79,1,2,"false","",35,"true","DTA","false",1892,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 11 - 13, 15 - 19 og 21 - 26 på vegne av FrP.","2011-12-14 17:44:53"
51848,"1.0",-1,43,66,60,1,2,"false","",35,"true","DTA","false",1893,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 4 - 7, 9 og 10 på vegne av FrP og H.","2011-12-14 17:45:13"
51848,"1.0",-1,42,66,61,1,2,"false","",35,"true","DTA","false",1894,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 3 og 8 på vegne av FrP og H.","2011-12-14 17:45:30"
51848,"1.0",-1,48,67,54,1,2,"false","",35,"true","DTA","false",1895,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 2 på vegne av FrP, H og KrF.","2011-12-14 17:45:51"
51848,"1.0",-1,54,68,47,1,2,"false","",35,"true","DTA","true",1896,"ikke_spesifisert","ikke_spesifisert","","Stor bokstav A, rammeområde 9 med romertallene  I til og med XIII (13)","2011-12-14 17:46:18"
51848,"1.0",-1,61,66,42,1,2,"false","",35,"true","DTA","true",1897,"ikke_spesifisert","ikke_spesifisert","","Stor bokstav B, rammeområde 10 med romertallene  I og II.","2011-12-14 17:46:45"
51848,"1.0",-1,55,66,48,1,2,"false","",35,"true","DTA","true",1898,"ikke_spesifisert","ikke_spesifisert","","Stor bokstav C, rammeområde 11 med romertallene  I  til og med V  (5).","2011-12-14 17:47:12"
51449,"1.0",-1,-1,-1,-1,1,3,"false","",35,"false","DTA","true",1899,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Romertall I.","2011-12-14 17:47:27"
51925,"1.0",-1,-1,-1,-1,1,4,"false","",35,"false","DTA","true",1900,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2011-12-14 17:47:36"
50602,"1.0",1902,47,66,56,1,5,"false","",35,"true","DTA","false",1901,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 og 2 fra FrP, H og KrF","2011-12-14 17:48:45"
50602,"1.0",1901,56,66,47,1,5,"false","",35,"true","DTA","true",1902,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 og 2 fra FrP, H og KrF","2011-12-14 17:48:45"
50475,"1.0",-1,49,66,54,1,6,"false","",35,"true","DTA","false",1903,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP, H og KrF.","2011-12-14 17:49:19"
50475,"1.0",1905,43,66,60,1,6,"false","",35,"true","DTA","false",1904,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..2 fra FrP og H","2011-12-14 17:49:55"
50475,"1.0",1904,60,66,43,1,6,"false","",35,"true","DTA","true",1905,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..2 fra FrP og H","2011-12-14 17:49:55"
50718,"1.0",-1,48,67,54,1,7,"false","",35,"true","DTA","false",1906,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 - 4 på vegne av FrP, H og KrF.","2011-12-14 17:50:27"
50718,"1.0",-1,-1,-1,-1,1,7,"false","",35,"false","DTA","true",1907,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2011-12-14 17:50:42"
52085,"1.0",-1,23,68,78,1,8,"false","",35,"true","DTA","false",1908,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP.","2011-12-14 17:51:11"
52085,"1.0",-1,-1,-1,-1,1,8,"false","",35,"false","DTA","true",1909,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I, II, III, IV og V.","2011-12-14 17:51:25"
51846,"1.0",-1,21,72,76,1,1,"false","",37,"true","PKF","false",1910,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 2 på vegne av FrP.","2011-12-16 15:24:23"
51846,"1.0",-1,76,72,21,1,1,"false","",37,"true","PKF","true",1911,"ikke_spesifisert","ikke_spesifisert","","Innstillingens romertall I, punkt 1 og 2","2011-12-16 15:24:54"
51846,"1.0",-1,51,72,46,1,1,"false","",37,"true","PKF","true",1912,"ikke_spesifisert","ikke_spesifisert","","Innstillingens romertall, I punkt 3","2011-12-16 15:25:31"
51846,"1.0",-1,25,72,72,1,1,"false","",37,"true","PKF","false",1913,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 3 på vegne av H, KrF og V.","2011-12-16 15:26:14"
51451,"1.0",1915,21,72,76,1,2,"false","",37,"true","PKF","false",1914,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 fra FrP","2011-12-16 15:26:57"
51451,"1.0",1914,76,72,21,1,2,"false","",37,"true","PKF","true",1915,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 fra FrP","2011-12-16 15:26:57"
52086,"1.0",-1,-1,-1,-1,1,3,"false","",37,"false","PKF","true",1916,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Komiteens tilråding","2011-12-16 15:27:22"
52086,"1.0",-1,-1,-1,-1,1,3,"false","",37,"false","PKF","true",1917,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-16 15:27:30"
51835,"1.0",1919,21,72,76,1,4,"false","",37,"true","PKF","false",1918,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 og 2 fra FrP","2011-12-16 15:28:31"
51835,"1.0",1918,76,72,21,1,4,"false","",37,"true","PKF","true",1919,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 og 2 fra FrP","2011-12-16 15:28:31"
51819,"1.0",-1,25,72,72,1,5,"false","",37,"true","PKF","false",1920,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 på vegne av H og KrF.","2011-12-16 15:29:13"
51819,"1.0",1922,21,74,74,1,5,"false","",37,"true","PKF","false",1921,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 fra FrP","2011-12-16 15:30:02"
51819,"1.0",1921,74,74,21,1,5,"false","",37,"true","PKF","true",1922,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 fra FrP","2011-12-16 15:30:02"
51820,"1.0",1924,47,72,50,1,6,"false","",37,"true","PKF","false",1923,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 fra A, Sp og SV","2011-12-16 15:31:57"
51820,"1.0",1923,50,72,47,1,6,"false","",37,"true","PKF","true",1924,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 fra A, Sp og SV","2011-12-16 15:31:57"
50949,"1.0",-1,7,65,97,1,1,"false","",38,"true","DH","false",1925,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 28 på vegne av V.","2011-12-19 13:18:27"
50949,"1.0",-1,43,65,61,1,1,"false","",38,"true","DH","false",1926,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 16, 17, 22, 24, 26 og 27 på vegne av FrP og H.","2011-12-19 13:19:01"
50949,"1.0",-1,42,65,62,1,1,"false","",38,"true","DH","false",1927,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 18 - 21, 23 og 25 på vegne av FrP og H.","2011-12-19 13:19:25"
50949,"1.0",-1,48,65,56,1,1,"false","",38,"true","DH","false",1928,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 - 15 på vegne av FrP, H og KrF.","2011-12-19 13:19:52"
50949,"1.0",-1,-1,-1,-1,1,1,"false","",38,"false","DH","true",1929,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2011-12-19 13:20:11"
50342,"1.0",-1,-1,-1,-1,1,2,"false","",38,"false","DH","true",1930,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2011-12-19 13:20:22"
50342,"1.0",-1,-1,-1,-1,1,2,"false","",38,"false","DH","true",1931,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-19 13:20:30"
51450,"1.0",-1,-1,-1,-1,1,3,"false","",38,"false","DH","true",1932,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2011-12-19 13:20:42"
51926,"1.0",-1,-1,-1,-1,1,4,"false","",38,"false","DH","true",1933,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I, II og III.","2011-12-19 13:20:53"
50717,"1.0",1935,24,68,77,1,1,"false","",39,"true","DTA","false",1934,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 til og med 7 fra FrP.","2011-12-20 14:32:45"
50717,"1.0",1934,77,68,24,1,1,"false","",39,"true","DTA","true",1935,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 til og med 7 fra FrP.","2011-12-20 14:32:45"
51431,"1.0",-1,-1,-1,-1,1,2,"false","",39,"false","DTA","true",1936,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2011-12-20 14:33:02"
51940,"1.0",-1,-1,-1,-1,1,3,"false","",39,"false","DTA","true",1937,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2011-12-20 14:33:12"
51426,"1.0",-1,-1,-1,-1,1,4,"false","",39,"false","DTA","true",1938,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2011-12-20 14:33:22"
51442,"1.0",-1,-1,-1,-1,1,5,"false","",39,"false","DTA","true",1939,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2011-12-20 14:33:32"
51437,"1.0",-1,-1,-1,-1,1,6,"false","",39,"false","DTA","true",1940,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I til og med IV (4).","2011-12-20 14:33:40"
51843,"1.0",1942,50,67,52,1,7,"false","",39,"true","DTA","false",1941,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP, H og KrF","2011-12-20 14:34:25"
51843,"1.0",1941,52,67,50,1,7,"false","",39,"true","DTA","true",1942,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP, H og KrF","2011-12-20 14:34:25"
51430,"1.0",-1,7,66,96,1,8,"false","",39,"true","DTA","false",1943,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 3 på vegne av KrF.","2011-12-20 14:35:01"
51430,"1.0",-1,19,66,84,1,8,"false","",39,"true","DTA","false",1944,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 på vegne av H.","2011-12-20 14:35:17"
51430,"1.0",-1,23,66,80,1,8,"false","",39,"true","DTA","false",1945,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP.","2011-12-20 14:35:32"
51430,"1.0",-1,-1,-1,-1,1,8,"false","",39,"false","DTA","true",1946,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I, II og III.","2011-12-20 14:35:48"
49372,"1.0",-1,1,71,97,1,1,"false","",40,"true","AC","false",1949,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 23 på vegne av V.","2012-01-09 17:08:11"
49372,"1.0",-1,6,71,92,1,1,"false","",40,"true","AC","false",1950,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 22 på vegne av KrF.","2012-01-09 17:08:35"
49372,"1.0",-1,16,71,82,1,1,"false","",40,"true","AC","false",1951,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 18 - 21 på vegne av H.","2012-01-09 17:09:01"
49372,"1.0",-1,16,72,81,1,1,"false","",40,"true","AC","false",1952,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 17 på vegne av H og V.","2012-01-09 17:09:29"
49372,"1.0",-1,23,71,75,1,1,"false","",40,"true","AC","false",1953,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 15 og 16 på vegne av H, KrF og V.","2012-01-09 17:09:51"
49372,"1.0",-1,30,71,68,1,1,"false","",40,"true","AC","false",1954,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 14 på vegne av FrP, KrF og V.","2012-01-09 17:10:18"
49372,"1.0",-1,39,71,59,1,1,"false","",40,"true","AC","false",1955,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 11 - 13 på vegne av FrP og H.","2012-01-09 17:10:44"
49372,"1.0",-1,40,71,58,1,1,"false","",40,"true","AC","false",1956,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 8 og 9 på vegne av FrP, H og V.","2012-01-09 17:11:09"
49372,"1.0",-1,46,71,52,1,1,"false","",40,"true","AC","false",1957,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 - 7 på vegne av FrP, H, KrF og V.","2012-01-09 17:11:33"
49372,"1.0",-1,-1,-1,-1,1,1,"false","",40,"false","AC","true",1958,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2012-01-09 17:11:56"
50946,"1.0",-1,43,73,53,1,1,"false","",41,"true","AC","false",1960,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP, H og KrF.","2012-01-10 12:20:29"
50946,"1.0",-1,54,74,41,1,1,"false","",41,"true","AC","true",1961,"ikke_spesifisert","ikke_spesifisert","","lov om kommunale vass- og avløpsanlegg","2012-01-10 12:21:07"
50946,"1.0",-1,55,76,38,1,1,"false","",41,"true","AC","true",1962,"ikke_spesifisert","ikke_spesifisert","","Lovens overskrift og loven i sin helhet.","2012-01-10 12:21:41"
50936,"1.0",-1,25,67,77,1,2,"false","",43,"true","MN","false",1963,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 2 på vegne av FrP.","2012-01-12 12:33:11"
50936,"1.0",-1,77,68,24,1,2,"false","",43,"true","MN","true",1964,"ikke_spesifisert","ikke_spesifisert","","A. lov om arbeidstvister § 20 tredje ledd","2012-01-12 12:33:44"
50936,"1.0",-1,-1,-1,-1,1,2,"false","",43,"false","MN","true",1965,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Stor bokstav A og B.","2012-01-12 12:34:17"
50936,"1.0",-1,-1,-1,-1,1,2,"false","",43,"false","MN","true",1966,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovenes overskrifter og lovene i sin helhet.","2012-01-12 12:34:26"
52455,"1.0",1975,50,59,60,1,4,"true","",46,"true","DTA","false",1974,"ikke_spesifisert","ikke_spesifisert","","Alternativ votering mellom: Nærings- og handelsministerens redegjørelse  vedlegges protokollen og Nærings- og handelsministerens redegjørelse sendes kontroll- og konstitusjonskomiteen.","2012-01-19 13:46:39"
52455,"1.0",1974,60,59,50,1,4,"true","",46,"true","DTA","true",1975,"ikke_spesifisert","ikke_spesifisert","","Alternativ votering mellom: Nærings- og handelsministerens redegjørelse  vedlegges protokollen og Nærings- og handelsministerens redegjørelse sendes kontroll- og konstitusjonskomiteen.","2012-01-19 13:46:39"
51578,"1.0",-1,24,74,71,1,2,"false","",48,"true","DH","false",1976,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP.","2012-01-31 12:20:15"
51578,"1.0",1978,43,74,52,1,2,"false","",48,"true","DH","false",1977,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..2 fra H og KrF","2012-01-31 12:21:01"
51578,"1.0",1977,52,74,43,1,2,"false","",48,"true","DH","true",1978,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..2 fra H og KrF","2012-01-31 12:21:01"
51577,"1.0",1980,25,74,70,1,3,"false","",48,"true","DH","false",1979,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2012-01-31 12:21:56"
51577,"1.0",1979,70,74,25,1,3,"false","",48,"true","DH","true",1980,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2012-01-31 12:21:56"
52009,"1.0",-1,-1,-1,-1,1,4,"false","",48,"false","DH","true",1981,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2012-01-31 12:22:21"
52010,"1.0",-1,-1,-1,-1,1,5,"false","",48,"false","DH","true",1982,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2012-01-31 12:22:38"
52011,"1.0",-1,-1,-1,-1,1,6,"false","",48,"false","DH","true",1983,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2012-01-31 12:22:55"
41055,"1.0",-1,88,1,80,1,1,"false","",50,"true","DTA","true",1984,"ikke_spesifisert","ikke_spesifisert","","Romertall I.","2012-02-07 12:40:29"
41055,"1.0",-1,-1,-1,-1,1,1,"false","",50,"false","DTA","true",1985,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Romertall II.","2012-02-07 12:42:39"
41055,"1.0",1987,25,2,142,1,1,"false","",50,"true","DTA","false",1986,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen Romertall III og forslag nr..1 fra Sp og SV","2012-02-07 12:43:38"
41055,"1.0",1986,142,2,25,1,1,"false","",50,"true","DTA","true",1987,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen Romertall III og forslag nr..1 fra Sp og SV","2012-02-07 12:43:38"
51566,"1.0",-1,-1,-1,-1,1,2,"false","",50,"false","DH","true",1988,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-02-07 18:13:14"
51610,"1.0",-1,-1,-1,-1,1,3,"false","",50,"false","DH","true",1989,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-02-07 18:13:27"
51440,"1.0",-1,52,69,48,1,4,"false","",50,"true","DH","true",1990,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-02-07 18:13:59"
51440,"1.0",-1,51,70,48,1,4,"false","",50,"true","DH","true",1991,"ikke_spesifisert","ikke_spesifisert","","Lovens overskrift og loven i sin helhet.","2012-02-07 18:14:30"
50730,"1.0",-1,24,69,76,1,5,"false","",50,"true","DH","false",1992,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP.","2012-02-07 18:15:22"
50730,"1.0",-1,-1,-1,-1,1,5,"false","",50,"false","DH","true",1994,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-02-07 18:15:42"
51418,"1.0",1996,46,69,54,1,6,"false","",50,"true","DH","false",1995,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 fra FrP og H","2012-02-07 18:16:29"
51418,"1.0",1995,54,69,46,1,6,"false","",50,"true","DH","true",1996,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 fra FrP og H","2012-02-07 18:16:29"
51651,"1.0",-1,23,70,76,1,7,"false","",50,"true","DH","false",1997,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 5 - 8 på vegne av FrP.","2012-02-07 18:17:08"
51651,"1.0",-1,47,69,53,1,7,"false","",50,"true","DH","false",1998,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 og 4 på vegne av FrP og H.","2012-02-07 18:17:34"
51651,"1.0",-1,47,70,52,1,7,"false","",50,"true","DH","false",1999,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 3 på vegne av FrP og H.","2012-02-07 18:18:00"
51651,"1.0",-1,-1,-1,-1,1,7,"false","",50,"false","DH","true",2000,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2012-02-07 18:18:17"
51674,"1.0",2002,47,69,53,1,8,"false","",50,"true","DH","false",2001,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 og 2 fra FrP og H","2012-02-07 18:19:05"
51674,"1.0",2001,53,69,47,1,8,"false","",50,"true","DH","true",2002,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 og 2 fra FrP og H","2012-02-07 18:19:05"
52746,"1.0",-1,-1,-1,-1,1,1,"false","",52,"false","AC","true",2003,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2012-02-09 15:10:30"
52745,"1.0",-1,-1,-1,-1,1,2,"false","",52,"false","AC","true",2004,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2012-02-09 15:10:41"
51617,"1.0",-1,-1,-1,-1,1,4,"false","",52,"false","AC","true",2005,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-02-09 15:10:57"
52821,"1.0",-1,-1,-1,-1,1,1,"false","",55,"false","DH","true",2006,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen","2012-02-16 16:40:20"
52768,"1.0",-1,-1,-1,-1,1,2,"true","",55,"false","DH","true",2007,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Sak nr. 2","2012-02-16 16:40:33"
51803,"1.0",2009,24,72,73,1,3,"false","",55,"true","DH","false",2008,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2012-02-16 16:41:18"
51803,"1.0",2008,73,72,24,1,3,"false","",55,"true","DH","true",2009,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2012-02-16 16:41:18"
51803,"1.0",-1,43,73,53,1,3,"false","",55,"true","DH","false",2010,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 på vegne av H.","2012-02-16 16:41:46"
51789,"1.0",2013,42,62,65,1,2,"false","",56,"true","OYK","false",2012,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 og 2 fra FrP og H","2012-02-28 13:01:51"
51789,"1.0",2012,65,62,42,1,2,"false","",56,"true","OYK","true",2013,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 og 2 fra FrP og H","2012-02-28 13:01:51"
51958,"1.0",-1,21,78,70,1,1,"false","",58,"true","DH","false",2014,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 3 - 7 på vegne av FrP.","2012-03-01 20:07:52"
51958,"1.0",-1,38,76,55,1,1,"false","",58,"true","DH","false",2015,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 2 på vegne av FrP og H.","2012-03-01 20:08:13"
51958,"1.0",-1,-1,-1,-1,1,1,"false","",58,"false","DH","true",2016,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-03-01 20:08:39"
51438,"1.0",-1,-1,-1,-1,1,2,"false","",58,"false","DH","true",2017,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-03-01 20:08:56"
51438,"1.0",-1,-1,-1,-1,1,2,"false","",58,"false","DH","true",2018,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2012-03-01 20:09:06"
50728,"1.0",-1,22,76,71,1,3,"false","",58,"true","DH","false",2019,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 13 - 26 på vegne av FrP.","2012-03-01 20:09:45"
50728,"1.0",-1,27,76,66,1,3,"false","",58,"true","DH","false",2020,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 9 - 12 på vegne av FrP og KrF.","2012-03-01 20:10:08"
50728,"1.0",-1,38,76,55,1,3,"false","",58,"true","DH","false",2021,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 8 på vegne av FrP og H.","2012-03-01 20:12:22"
50728,"1.0",-1,43,77,49,1,3,"false","",58,"true","DH","false",2022,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 7 på vegne av FrP, H og KrF.","2012-03-01 20:13:06"
50728,"1.0",2024,43,78,48,1,3,"false","",58,"true","DH","false",2023,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr. 1 til og med 6 fra FrP, H og KrF","2012-03-01 20:14:07"
50728,"1.0",2023,48,78,43,1,3,"false","",58,"true","DH","true",2024,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr. 1 til og med 6 fra FrP, H og KrF","2012-03-01 20:14:07"
50830,"1.0",2026,43,76,50,1,4,"false","",58,"true","DH","false",2025,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 fra FrP, H og KrF","2012-03-01 20:15:08"
50830,"1.0",2025,50,76,43,1,4,"false","",58,"true","DH","true",2026,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 fra FrP, H og KrF","2012-03-01 20:15:08"
50868,"1.0",2028,39,76,54,1,5,"false","",58,"true","DH","false",2027,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 fra FrP og H","2012-03-01 20:16:01"
50868,"1.0",2027,54,76,39,1,5,"false","",58,"true","DH","true",2028,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 fra FrP og H","2012-03-01 20:16:01"
51595,"1.0",2030,44,76,49,1,6,"false","",58,"true","DH","false",2029,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 og 2 fra FrP, H og KrF","2012-03-01 20:16:55"
51595,"1.0",2029,49,76,44,1,6,"false","",58,"true","DH","true",2030,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr.1 og 2 fra FrP, H og KrF","2012-03-01 20:16:55"
51616,"1.0",-1,-1,-1,-1,1,7,"false","",58,"false","DH","true",2031,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-03-01 20:17:22"
